station_id,station_name,connection_type,charger_id,status,effect,tariffDefinition,latitude,longitude
Eidfjord,Eidfjord,CCS,EF9-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,AC Type 2,EF1-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.4672,7.0686
Eidfjord,Eidfjord,AC Type 2,EF2-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.4672,7.0686
Eidfjord,Eidfjord,AC Type 2,EF3-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.4672,7.0686
Eidfjord,Eidfjord,AC Type 2,EF4-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF1-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF2-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF3-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF4-3,UNAVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF5-3,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF6-3,UNAVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF7-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eidfjord,Eidfjord,CHAdeMO,EF8-1,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.4672,7.0686
Eikedalen,Eikedalen Skisenter,AC Type 2,EI1,AVAILABLE,22.0,"kr 4,29 per kWh",60.405,5.9168
Eikedalen,Eikedalen Skisenter,AC Type 2,EI2,AVAILABLE,22.0,"kr 4,29 per kWh",60.405,5.9168
Eikedalen,Eikedalen Skisenter,AC Type 2,EI3,AVAILABLE,22.0,"kr 4,29 per kWh",60.405,5.9168
Eikedalen,Eikedalen Skisenter,AC Type 2,EI4,FAULTED,22.0,"kr 4,29 per kWh",60.405,5.9168
Eikedalen,Eikedalen Skisenter,AC Type 2,EI5,AVAILABLE,22.0,"kr 4,29 per kWh",60.405,5.9168
Eikedalen,Eikedalen Skisenter,AC Type 2,EI6,AVAILABLE,22.0,"kr 4,29 per kWh",60.405,5.9168
B8VZZ9D4RMXVK,Eikerapen Skisenter,CCS,EIK1-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5389,7.3569
B8VZZ9D4RMXVK,Eikerapen Skisenter,AC Type 2,EIK1-1,AVAILABLE,22.0,"kr 4,29 per kWh",58.5389,7.3569
B8VZZ9D4RMXVK,Eikerapen Skisenter,CHAdeMO,EIK1-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5389,7.3569
B9I0GW9J7T7UO,Eivindvik,CCS,EIV1-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9798,5.0786
B9I0GW9J7T7UO,Eivindvik,CCS,EIV1-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9798,5.0786
B9I0GW9J7T7UO,Eivindvik,CCS,EIV2-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9798,5.0786
B9I0GW9J7T7UO,Eivindvik,AC Type 2,EIV2-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.9798,5.0786
B9I0GW9J7T7UO,Eivindvik,CHAdeMO,EIV1-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9798,5.0786
B9I0GW9J7T7UO,Eivindvik,CHAdeMO,EIV2-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9798,5.0786
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA1-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA1-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA2-A,AVAILABLE,360.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA2-B,AVAILABLE,360.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA3-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA3-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA4-A,AVAILABLE,360.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CCS,EKA4-B,AVAILABLE,360.0,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CHAdeMO,EKA1-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.3735,16.5566
B9H3G1KE6GFEO,Ekängen - Eskilstuna,CHAdeMO,EKA3-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.3735,16.5566
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,CCS,AKB-13,AVAILABLE,40.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,CCS,AKB-14,AVAILABLE,40.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-1,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-2,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-3,FAULTED,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-4,FAULTED,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-5,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-6,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-7,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-8,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-9,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-10,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-11,FAULTED,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
AkerBrygge,Elbåtlading - Plug Aker Brygge Marina,AC Type 2,AKB-12,FAULTED,22.0,"AC 4,29 kr/kWh",59.9091,10.7264
B8J7HEHFFIQ68,Elbåtlading - Plug Arendal Gjestehavn,AC Type 2,zpr132973,AVAILABLE,7.4,"AC 4,29 kr/kWh",58.4568,8.7634
B8J7HEHFFIQ68,Elbåtlading - Plug Arendal Gjestehavn,AC Type 2,zpr132985,AVAILABLE,7.4,"AC 4,29 kr/kWh",58.4568,8.7634
Blindtarmen,Elbåtlading - Plug Blindtarmen,AC Type 2,BLP-02,AVAILABLE,22.0,"AC 4,29 kr/kWh",60.3827,5.3244
Henningsvær,Elbåtlading - Plug Henningsvær,AC Type 2,HV-BÅT-1,AVAILABLE,7.4,"kr 2,5 per kWh",68.1546,14.2046
Henningsvær,Elbåtlading - Plug Henningsvær,AC Type 2,HV-BÅT-2,AVAILABLE,7.4,"kr 2,5 per kWh",68.1546,14.2046
B8J3P85WTRXMO,Elbåtlading - Plug Horten Gjestehavn,CCS,HGH-3,AVAILABLE,43.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.4132,10.4879
B8J3P85WTRXMO,Elbåtlading - Plug Horten Gjestehavn,CCS,HGH-4,AVAILABLE,43.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.4132,10.4879
B8J3P85WTRXMO,Elbåtlading - Plug Horten Gjestehavn,AC Type 2,HGH-1,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.4132,10.4879
B8J3P85WTRXMO,Elbåtlading - Plug Horten Gjestehavn,AC Type 2,HGH-2,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.4132,10.4879
Leangbukten,Elbåtlading - Plug Leangbukten båtforening,AC Type 2,LBF-30,FAULTED,22.0,"Dynamisk. Nå: kr 0,0 per kWh",59.8352,10.4783
Leangbukten,Elbåtlading - Plug Leangbukten båtforening,AC Type 2,LBF-32,FAULTED,22.0,"Dynamisk. Nå: kr 0,0 per kWh",59.8352,10.4783
Leangbukten,Elbåtlading - Plug Leangbukten båtforening,AC Type 2,LBF-34,FAULTED,22.0,"Dynamisk. Nå: kr 0,0 per kWh",59.8352,10.4783
B9TSEE9YYROQO,Elbåtlading - Plug Notodden Nesøya Marina,AC Type 2,NOT-1 Øst,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.5591,9.2467
B9TSEE9YYROQO,Elbåtlading - Plug Notodden Nesøya Marina,AC Type 2,NOT-2 Vest,AVAILABLE,22.0,kr 0 per kWh,59.5591,9.2467
RosendalEFB,Elbåtlading - Plug Rosendal - Eide Fjordbruk brygga,CCS,PSE-01,AVAILABLE,160.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.9868,6.0057
RosendalEFB,Elbåtlading - Plug Rosendal - Eide Fjordbruk brygga,CCS,PSE-02,AVAILABLE,160.0,"DC 4,99 kr/kWh + 1kr/min over 80%",59.9868,6.0057
B9U9SATC17GG0,Elbåtlading - Plug Stavern Gjestehavn,CCS,TMR-05,AVAILABLE,40.0,"DC 4,99 Kr/kWh + 1kr/min over 80%",58.998,10.0418
B9U9SATC17GG0,Elbåtlading - Plug Stavern Gjestehavn,CCS,TMR-06,AVAILABLE,40.0,"DC 4,99 Kr/kWh + 1kr/min over 80%",58.998,10.0418
B9U9SATC17GG0,Elbåtlading - Plug Stavern Gjestehavn,AC Type 2,zpr132982,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.998,10.0418
B9U9SATC17GG0,Elbåtlading - Plug Stavern Gjestehavn,AC Type 2,zpr135699,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.998,10.0418
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-1,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-2,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-3,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-4,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-5,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Svolvær elbåt,Elbåtlading - Plug Svolvær Gjestehavn,AC Type 2,SVO-BÅT-6,AVAILABLE,22.0,"kr 2,5 per kWh",68.2336,14.5693
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-01,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-02,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-03,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-04,AVAILABLE,22.0,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-07,AVAILABLE,43.0,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-08-1,AVAILABLE,3.6,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-08-2,AVAILABLE,3.6,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-08-3,AVAILABLE,3.6,"AC 4,29 kr/kWh",58.1205,8.0918
Tømmerstø,Elbåtlading - Plug Tømmerstø,AC Type 2,TMR-08-4,AVAILABLE,3.6,"AC 4,29 kr/kWh",58.1205,8.0918
B8CDNDOQIPKW0,Elbåtlading og landstrøm - Plug Rosendal - Fritidsbåt hamna,AC Type 2,PRH-07,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9873,6.0031
B8CDNDOQIPKW0,Elbåtlading og landstrøm - Plug Rosendal - Fritidsbåt hamna,AC Type 2,PRH-08,AVAILABLE,22.0,"AC 4,29 kr/kWh",59.9873,6.0031
Elvetorget,Elvetorget Senter,CCS,ET1-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.4512,5.8495
Elvetorget,Elvetorget Senter,CCS,ET2-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET1-1,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET2-1,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET3,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET4,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET5,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET6,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET7,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET8,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET9,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,AC Type 2,ET10,AVAILABLE,22.0,"kr 4,29/kWh",61.4512,5.8495
Elvetorget,Elvetorget Senter,CHAdeMO,ET1-3,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.4512,5.8495
Elvetorget,Elvetorget Senter,CHAdeMO,ET2-3,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.4512,5.8495
B9NG8QSK6QTXC,Enghavevej Varde,CCS,ENG1-A,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,CCS,ENG1-B,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,CCS,ENG2-A,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,CCS,ENG2-B,AVAILABLE,180.0,"DKK 2,99 per kWh",55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,AC Type 2,ENG3,AVAILABLE,22.0,DKK 2.49 per kWh,55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,AC Type 2,ENG4,AVAILABLE,22.0,DKK 2.49 per kWh,55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,AC Type 2,ENG5,AVAILABLE,22.0,DKK 2.49 per kWh,55.6205,8.4876
B9NG8QSK6QTXC,Enghavevej Varde,AC Type 2,ENG6,AVAILABLE,22.0,DKK 2.49 per kWh,55.6205,8.4876
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI1-A,AVAILABLE,360.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI1-B,AVAILABLE,360.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI2-A,AVAILABLE,360.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI2-B,AVAILABLE,360.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI3-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI3-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI4-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI4-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI5-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI5-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI6-A,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CCS,ERI6-C,AVAILABLE,200.0,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CHAdeMO,ERI3-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CHAdeMO,ERI4-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CHAdeMO,ERI5-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.6174,16.4642
B8XOFMJX7C8AO,Erikslund - Västerås,CHAdeMO,ERI6-B,AVAILABLE,62.5,"4,99 SEK per kWh",59.6174,16.4642
B9DX4DETM7KZK,Eslöv,CCS,ESL1-A,AVAILABLE,300.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CCS,ESL1-C,AVAILABLE,300.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CCS,ESL2-A,AVAILABLE,300.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CCS,ESL2-C,AVAILABLE,300.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CCS,ESL4-A,AVAILABLE,200.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CCS,ESL4-C,AVAILABLE,200.0,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,AC Type 2,ESL3-A,OCCUPIED,22.0,"3,39 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,AC Type 2,ESL3-B,OCCUPIED,22.0,"3,39 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CHAdeMO,ESL1-B,AVAILABLE,62.5,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CHAdeMO,ESL2-B,AVAILABLE,62.5,"4,99 SEK per kWh",55.8371,13.307
B9DX4DETM7KZK,Eslöv,CHAdeMO,ESL4-B,AVAILABLE,62.5,"4,99 SEK per kWh",55.8371,13.307
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA1-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA1-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA2-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA2-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA3-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CCS,LEA3-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CHAdeMO,LEA2-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
B89ECMJWK1N9C,Esso Lærdal,CHAdeMO,LEA3-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",61.0982,7.4739
Etne,Etne,CCS,ETF1-1,UNAVAILABLE,75.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CCS,ETF1-2,UNAVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CCS,ETF2-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CCS,ETF3-1,AVAILABLE,75.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CCS,ETF3-2,AVAILABLE,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CCS,ETF4-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,AC Type 2,ETF2-1,AVAILABLE,22.0,"kr 4,29 per kWh",59.6636,5.943
Etne,Etne,AC Type 2,ETF4-1,AVAILABLE,22.0,"kr 4,29 per kWh",59.6636,5.943
Etne,Etne,CHAdeMO,ETF1-3,UNAVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CHAdeMO,ETF2-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
Etne,Etne,CHAdeMO,ETF3-3,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6636,5.943
B9XG60T1G3EGW,Etne Senter,CCS,ES1-2,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CCS,ES2-2,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CCS,ES3,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CCS,ES4,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CCS,ES5,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CCS,ES6,AVAILABLE,400.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CHAdeMO,ES1-1,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
B9XG60T1G3EGW,Etne Senter,CHAdeMO,ES2-1,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.6641,5.9415
Floro-Krokane,"Eurospar Krokane, Florø",CCS,EK1-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.5993,5.0646
Floro-Krokane,"Eurospar Krokane, Florø",AC Type 2,EK2,AVAILABLE,22.0,"kr 4,29/kWh",61.5993,5.0646
Floro-Krokane,"Eurospar Krokane, Florø",AC Type 2,EK3,AVAILABLE,22.0,"kr 4,29/kWh",61.5993,5.0646
Floro-Krokane,"Eurospar Krokane, Florø",CHAdeMO,EK1-1,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.5993,5.0646
Evanger,Evanger,CCS,EV1-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6488,6.1154
Evanger,Evanger,AC Type 2,EV1-1,AVAILABLE,22.0,"kr 4,29 per kWh",60.6488,6.1154
Evanger,Evanger,CHAdeMO,EV1-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.6488,6.1154
Evje,Evje,CCS,EVJ1-1,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Evje,Evje,CCS,EVJ1-2,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Evje,Evje,CCS,EVJ2-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Evje,Evje,CCS,EVJ2-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Evje,Evje,CCS,EVJ3-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Evje,Evje,AC Type 2,EVJ3-1,AVAILABLE,22.0,"kr 4,29 per kWh",58.5863,7.8074
Evje,Evje,CHAdeMO,EVJ3-3,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.5863,7.8074
Fagernes,Fagernes Kjøpesenter,CCS,FNS1-1,UNAVAILABLE,75.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9865,9.2383
Fagernes,Fagernes Kjøpesenter,CCS,FNS1-2,OCCUPIED,150.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9865,9.2383
Fagernes,Fagernes Kjøpesenter,CCS,FNS2-2,OCCUPIED,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9865,9.2383
Fagernes,Fagernes Kjøpesenter,CCS,FNS3-2,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.9865,9.2383
